method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,failed_sfm_file_path,plot_series,num_images_jitter
colmap,20,42,,105,,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,drums,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,6.573758602142334,0.8610514402389526,0.0944964587688446,107549,0.04122573882341385,5.302027702331543,0.4831242561340332,0.2609376311302185,-0.4480831287680235,0.6775776716120308,105,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam_i20_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam_i20_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam_i20_gteval_poseopt_steps15000,5.1198,0.003811,3,0.082359,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam/eval_results.json,drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam,drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam_i20_gteval_poseopt_steps15000_val_step14999.json,105,,colmap | farthestpose,20.0
colmap,20,42,,67,,,,,0,10,minfarthestpose,20,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,15.517499923706055,0.4813767075538635,0.4968340992927551,64306,0.014915050007402897,0.9553890228271484,0.08178585767745972,0.09800693392753601,0.18719399935863018,0.4062630256765445,67,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_poseopt_steps15000,0.5408,0.007211,3,0.234548,,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_poseopt_steps15000_val_step14999.json,67,,colmap | minfarthestpose,20.0
colmap,30,42,,172,,,,,0,10,minfarthestpose,30,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,17.583341598510742,0.3620989918708801,0.6054853200912476,183435,0.01162265706807375,0.7627747654914856,0.09144324064254761,0.0676516443490982,0.3626172718403787,0.3358826071857009,172,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000,3.2385,0.035257,6,0.5679,,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000_val_step14999.json,172,,colmap | minfarthestpose,30.0
colmap,30,42,,413,,,,,0,10,minfarthestpose,30,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,16.640348434448242,0.24023938179016113,0.6694571375846863,453033,0.378519207239151,21.10939598083496,0.05122794955968857,0.04222974181175232,0.4577868365869652,0.2789477517786564,413,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000,21.1938,0.973657,14,0.804279,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000_val_step14999.json,413,,colmap | minfarthestpose,30.0
colmap,40,42,,268,,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,19.099550247192383,0.29181015491485596,0.6571395993232727,291657,0.012607472017407417,0.49933284521102905,0.05599997937679291,0.04268219694495201,0.464290561576878,0.2965523141345437,268,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000,1.0151,0.038216,9,0.598282,,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000_val_step14999.json,268,,colmap | minfarthestpose,40.0
colmap,40,42,,299,,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,drums,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,15.964738845825195,0.23876352608203888,0.7240808606147766,323650,0.011252613738179207,0.36892667412757874,0.034133974462747574,0.036642350256443024,0.4781302676292268,0.26312240774164,299,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000,0.9697,0.048106,15,0.496743,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,drums_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam,drums_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000_val_step14999.json,299,,colmap | minfarthestpose,40.0
colmap,40,42,,1509,,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,20.579362869262695,0.08492744714021683,0.8054192066192627,1000000,0.0058824848383665085,0.34170886874198914,0.022941691800951958,0.024804549291729927,0.7061130948330847,0.17826389951386515,1509,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000,0.5318,0.027329,36,0.864206,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000_val_step14999.json,1509,,colmap | minfarthestpose,40.0
colmap,50,42,,793,,,,,0,10,minfarthestpose,50,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,22.347625732421875,0.19340598583221436,0.7339017987251282,881162,0.001952750259079039,0.09447245299816132,0.03326558321714401,0.030468901619315147,0.6300735969369949,0.23835909093588517,793,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000,0.2383,0.012988,27,0.661359,,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000_val_step14999.json,793,,colmap | minfarthestpose,50.0
colmap,50,42,,803,,,,,0,10,minfarthestpose,50,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,drums,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,19.63103675842285,0.11928069591522217,0.8347940444946289,894370,0.0031282654963433743,0.17420293390750885,0.018865061923861504,0.019724704325199127,0.6845240588309007,0.1788742508372541,803,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000,0.3547,0.019978,33,0.693754,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,drums_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam,drums_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000_val_step14999.json,803,,colmap | minfarthestpose,50.0
colmap,50,42,,2837,,,,,0,10,minfarthestpose,50,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,9.463221549987793,0.6135508418083191,0.49587282538414,1000000,0.5301606059074402,37.08479690551758,0.61783766746521,0.7075128555297852,-0.007073387067917454,0.4789086819426361,2837,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000,37.2085,1.621086,48,0.702186,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n50_s42_default_mpinhole_minfarthestpose_sharedcam_i50_gteval_poseopt_steps15000_val_step14999.json,2837,,colmap | minfarthestpose,50.0
colmap,60,42,,1175,,,,,0,10,minfarthestpose,60,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,drums,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,22.69240951538086,0.09686394035816193,0.904207706451416,1000000,0.003082908922806382,0.14730142056941986,0.01630687154829502,0.017062576487660408,0.7956464351230507,0.1372489846608921,1175,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000,0.2927,0.018285,44,0.770645,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,drums_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam,drums_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000_val_step14999.json,1175,,colmap | minfarthestpose,60.0
colmap,60,42,,1962,,,,,0,10,minfarthestpose,60,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,22.472400665283203,0.15170033276081085,0.7520791292190552,1000000,0.002685156650841236,0.1464224010705948,0.027460584416985512,0.02909757010638714,0.66875849196553,0.218425375476067,1962,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000,0.3285,0.016235,52,0.800742,,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000_val_step14999.json,1962,,colmap | minfarthestpose,60.0
colmap,60,42,,4233,,,,,0,10,minfarthestpose,60,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,9.542238235473633,0.6051451563835144,0.48717615008354187,1000000,0.552520215511322,42.823490142822266,0.5752184391021729,0.6314521431922913,-0.005507195437395936,0.47745941742808473,4233,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000,42.7544,1.76595,59,0.712957,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n60_s42_default_mpinhole_minfarthestpose_sharedcam_i60_gteval_poseopt_steps15000_val_step14999.json,4233,,colmap | minfarthestpose,60.0
colmap,70,42,,1711,,,,,0,10,minfarthestpose,70,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,drums,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,21.484983444213867,0.09945327043533325,0.8802432417869568,1000000,0.002935430034995079,0.1408967822790146,0.01710200123488903,0.017567763105034828,0.7576740343435928,0.15087204778531638,1711,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000,0.2295,0.014344,53,0.75209,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,drums_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam,drums_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000_val_step14999.json,1711,,colmap | minfarthestpose,70.0
colmap,70,42,,2748,,,,,0,10,minfarthestpose,70,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,23.042526245117188,0.1402909904718399,0.7677865028381348,1000000,0.0022099970374256372,0.1227233037352562,0.027415085583925247,0.028327401727437973,0.6955447755632964,0.20904646092241555,2748,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000,0.2115,0.013257,63,0.814222,,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000_val_step14999.json,2748,,colmap | minfarthestpose,70.0
colmap,70,42,,5764,,,,,0,10,minfarthestpose,70,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,23.030803680419922,0.06395122408866882,0.8600674271583557,1000000,0.13778789341449738,12.94489574432373,0.021692808717489243,0.021853160113096237,0.7964164564329126,0.14766776614514976,5764,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000,13.0156,0.491599,70,0.930681,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n70_s42_default_mpinhole_minfarthestpose_sharedcam_i70_gteval_poseopt_steps15000_val_step14999.json,5764,,colmap | minfarthestpose,70.0
colmap,80,42,,2571,,,,,0,10,minfarthestpose,80,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,drums,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,23.19012451171875,0.09324557334184647,0.9124147891998291,1000000,0.0026813126169145107,0.12056569755077362,0.016409829258918762,0.01745455339550972,0.811896402981856,0.13133025231258627,2571,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000,0.21,0.013163,61,0.73288,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,drums_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam,drums_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000_val_step14999.json,2571,,colmap | minfarthestpose,80.0
colmap,80,42,,3818,,,,,0,10,minfarthestpose,80,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,23.868526458740234,0.13344396650791168,0.7936931848526001,1000000,0.0018086765194311738,0.0848613828420639,0.027716100215911865,0.02784142829477787,0.7302177402592076,0.1972524999345751,3818,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000,0.1491,0.009487,74,0.83563,,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000_val_step14999.json,3818,,colmap | minfarthestpose,80.0
colmap,80,42,,8189,,,,,0,10,minfarthestpose,80,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,11.222736358642578,0.4583715796470642,0.5785467624664307,1000000,0.20302371680736542,12.498674392700195,0.2865879535675049,0.29804930090904236,0.16964722012760886,0.3943425133553851,8189,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000,12.3915,0.644267,80,0.828364,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n80_s42_default_mpinhole_minfarthestpose_sharedcam_i80_gteval_poseopt_steps15000_val_step14999.json,8189,,colmap | minfarthestpose,80.0
colmap,87,42,,3894,,,,,0,10,minfarthestpose,87,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,drums,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,22.947580337524414,0.0883711725473404,0.9071476459503174,1000000,0.002344859531149268,0.12245386838912964,0.0152452252805233,0.016295168548822403,0.8073335328490955,0.13272024917243613,3894,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000,0.1913,0.011773,81,0.827726,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,drums_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam,drums_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000_val_step14999.json,3894,,colmap | minfarthestpose,87.0
colmap,87,42,,5173,,,,,0,10,minfarthestpose,87,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,22.51078987121582,0.14124874770641327,0.7582984566688538,1000000,0.002039896557107568,0.09502635151147842,0.029679762199521065,0.029554076492786407,0.6795580324954689,0.21282990629708282,5173,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000,0.1499,0.010108,81,0.814395,,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000_val_step14999.json,5173,,colmap | minfarthestpose,87.0
